spp,trapDay,ppt_1_1,ppt_2_1,ppt_15_1
1,16728,0.101917492,0,0.477382357
12,16737,0,0,0
3,16743,6.94E-06,0,0.032012573
0,16749,0,0,0
0,16758,0.220523154,0,0.007060168
1,16764,0,0,0
0,16772,0,0,8.74E-05
0,16779,0,0,0
0,16786,0.002898205,3.59E-05,0
0,16444,0,0,0
0,16448,6.18E-11,0.073275451,0
0,16458,0,0,6.18E-11
0,16465,0,0.140631309,0
0,16469,0.321496647,0.00270488,0
0,16472,0.00270488,0,0
0,16486,2.19E-11,2.41E-05,0
0,16493,0.004448158,0,0
0,16500,0.286599889,0,0
0,16507,0,0,0
0,16512,0,0,0
0,16519,0,0,0
0,16533,0,0,0
0,16539,0,0,0
0,16547,0,0,0
0,16553,0.021789931,0.000292114,0
0,16560,0,0.411043732,0
0,16566,0,0,0.000292114
1,16567,0.021971061,0,0.000104699
1,16574,0.679561644,0,0
0,16591,0.024093164,0.001788565,0
0,16598,0,0,0
0,16605,0,0,0.28492129
0,16612,0,0.000126686,0.000125977
1,16626,0.125690291,0,0
1,16630,0,0.000133323,0.004672313
0,16640,0,0,0
3,16647,0,0,0.005875566
1,16651,0.021984219,0,9.19E-05
2,16658,0.025379429,7.61E-07,0
3,16661,7.61E-07,0.000516736,0.021984219
0,16675,0,0.07230826,0
5,16689,0,6.84E-07,0.000259977
1,16693,0,0.235559786,0.011921632
0,16696,0.235559786,0,0
1,16703,1.02E-05,0,0
4,16708,0,0,1.10E-06
1,16717,0,1.90E-05,0
2,16724,0,0,0
5,16731,0.000136184,0,0
0,16738,0,0.066914231,0.029057545
2,16742,0.006393834,0,0.073296545
1,16749,0,0,0
3,16759,0.004896311,0.000106255,0
0,16764,0,0,0
0,16770,0,0.000112883,0.000350284
0,16780,0.00114947,0,0
0,16787,0.16012664,0,0
0,16448,0,0.04055483,0
0,16450,0,0,0
0,16463,0,0,0
0,16471,0.007939724,0,4.82E-05
0,16479,0,0,0.312896369
0,16499,0,6.43E-05,1.03E-05
0,16513,0,0.012346339,9.64E-05
0,16520,2.35E-06,0,0
0,16525,0,0,0
0,16534,0,0,0
0,16542,0,0,0
0,16582,0,0,0
0,16588,0,2.31E-05,0
0,16595,0.201288695,0,0
0,16602,0.000106168,0,0
0,16609,0,0,0.001274752
0,16623,0.032096599,0.01585227,0
0,16630,0,0.000126207,0.006566284
0,16637,0,0,0.000223914
0,16645,0,0,0
0,16651,0.18950489,0,2.86E-05
0,16658,0.002757135,5.23E-07,0
0,16665,0,0,0
0,16672,0,0,0.101151694
0,16688,0.000238007,0,0
0,16693,0,0.273726698,0
0,16700,0,0.00559345,1.12E-05
0,16707,0,0,0
0,16714,0,0.000127628,0.032037611
0,16721,0.000239404,0,0
0,16728,0.023244469,0,0.394869984
0,16735,0,0,0
0,16742,0,0,0.219012027
0,16751,0,0,0.194805088
0,16756,0,0.001661682,0.002510246
0,16763,0,0,0
0,16771,0,0.000113512,0
0,16777,0,6.65E-05,0
0,16784,0.000544539,0.161957438,0.000113512
0,16449,0,0.077760656,0.048058887
0,16462,0,0.039090221,0.077760656
0,16463,0,0,0.000694798
0,16464,1.54E-07,8.83E-07,0.000379178
0,16469,0.332451753,0.003179381,0
0,16478,0,0,0.227623944
0,16498,0,0.06284582,0
1,16512,0,0,6.93E-05
0,16513,0,0.036173083,0.000105298
0,16518,0,0,5.26E-05
0,16535,0,0,0
0,16542,0,0,0
0,16553,0.07336925,0.000109952,0
0,16556,0.000109952,0,2.20E-09
0,16562,0,2.62E-07,0
0,16590,0,0,0
1,16597,0,0,0
0,16604,9.73E-06,0,0.000183606
0,16616,0,0.005168188,0
0,16626,0,3.19E-07,0
0,16639,0,0,3.19E-07
0,16646,0,9.10E-05,0
0,16653,0.000329662,0.000207456,0
0,16660,0.002060394,0,0
0,16668,0,0.000622368,0.217384675
0,16674,0,0.000453604,0.000248145
0,16681,0,0.000156402,0.000622368
0,16689,0,0,2.22E-06
0,16695,0.055620258,0,0.007011378
4,16702,0,1.79E-05,0
0,16715,0,0.317503398,1.79E-05
1,16723,0,0,0
0,16730,0.579063943,0.001088298,4.26E-08
0,16738,0,0.112927759,0.003499486
2,16743,0,0.001325662,0.001088298
0,16752,0,0,0.042899427
0,16758,0.159624556,0,0
0,16764,0,0,0
0,16772,0,0,0
0,16779,0,0,0
0,16785,0,0,0
0,16449,0,0.075039467,0.043398217
0,16462,0,0.039264064,0.075039467
0,16463,0,0,0.000351863
0,16464,3.93E-06,0,0.000390492
0,16469,0.323569331,0.003050739,0
0,16477,0,0,0
0,16512,0,0,0
0,16513,0,0.034698668,0.000124777
0,16518,0,0,6.24E-05
0,16525,0,0,0
0,16528,0,0,0
0,16535,0,0,0
0,16542,0,0,0
0,16549,0.032656533,0,0
0,16563,0.254875904,0,0.061675172
0,16577,1.97E-05,0,0
0,16590,0,0,0
0,16597,0,0,0
0,16604,0,0,0.000192414
0,16625,0,0,2.68E-05
0,16632,0,2.59E-05,1.16E-05
0,16639,0,0,0
1,16646,0,0,2.61E-06
0,16653,0.000406977,0.000199615,0
0,16660,0.001702937,0,0
0,16668,0,0.000598844,0.182544705
0,16674,0,0.000608024,0.000273031
0,16681,0,0.001423384,0.000598844
2,16689,0,6.55E-07,8.45E-06
0,16695,0.073612104,4.47E-06,0.007706712
0,16702,0,0,6.55E-07
0,16709,0,0,0
0,16714,0,0,0
0,16715,0,0.341983449,0
0,16723,0,3.54E-06,0
1,16730,0.642823127,0.001879558,2.94E-06
1,16738,0,0.1134674,0.001639175
0,16743,0,0.001374713,0.001879558
0,16752,0,0,0.036878172
0,16758,0.153252416,0,0
0,16764,0,0,0
0,16772,0,0,1.84E-05
0,16779,0,0,0
0,16785,0,0,0
0,16449,0,0.071615752,0.047090137
0,16462,0,0.034183236,0.071615752
0,16463,0,0,0.000811578
0,16464,1.60E-05,0,0.000365025
0,16469,0.320157572,0.003020072,0
0,16477,0,0,0
0,16498,0,0.056215293,0
0,16512,0,0,0
0,16513,0,0.043012906,0.000116215
0,16518,0.000602448,0,5.81E-05
0,16535,0,0,0
1,16542,0,0,0
0,16553,0.059486797,0.000113354,0
0,16556,0.000113354,0,0
0,16562,0,1.13E-06,0
0,16590,0,0,0
0,16597,0,0,0
0,16604,0,0,0.000225608
0,16616,0,0.002443898,0
0,16625,0,5.11E-08,0.00010766
0,16632,0,8.09E-05,2.60E-05
0,16639,0,0,0
0,16646,0,0,6.93E-06
0,16653,0.000368299,0.000262384,0
0,16660,0.004889528,0,0
0,16668,0,0.000787151,0.213087366
0,16674,0,0.000514111,0.000217968
0,16681,0,0.001910595,0.000787151
0,16689,0,1.07E-06,0.000291965
0,16695,0.08043111,4.66E-06,0.010018052
3,16702,0,0,1.07E-06
0,16715,0,0.34129665,0
0,16723,0,4.37E-06,0
0,16730,0.359647624,0.002384828,1.06E-05
0,16738,0,0.07443199,0.002458222
0,16743,0,0.001320801,0.002384828
0,16752,0,0,0.031019632
0,16758,0.169137771,0,0
0,16764,0,0,0
0,16772,0,0,8.59E-05
0,16779,0,0,0
0,16785,0,0,0
0,16450,0.06884397,0,0.00015754
0,16457,0,0,0
0,16464,0,4.45E-05,0.000508176
0,16471,0.006864017,0,0
0,16478,0,0,0.122345548
0,16485,0,0,0
1,16492,0,0.000976149,0
0,16499,0,0,1.85E-05
0,16506,0,0,0
0,16513,0,0,0
0,16520,5.91E-06,0,0
3,16527,0,0,0.852096498
5,16532,0,0,0
2,16539,0,0,0
0,16546,3.33E-09,0,0
0,16554,0.067067467,0.033704229,0
5,16560,0,0.354304448,0
3,16570,0,0,0
0,16577,1.51E-06,0,0.00053998
14,16584,0,0,0.840276905
11,16591,0,0.00016967,0
11,16598,0,0,0
6,16605,0,0,0.275301464
0,16612,0,0,0
2,16626,0.024160181,0,0
0,16633,6.00E-05,2.86E-07,0.034365322
0,16640,0,0,0
5,16645,0,0,4.99E-06
1,16654,0,0,0
1,16661,0,0.000618801,0
4,16666,0,0,0
1,16675,0,0.005257617,0
0,16680,0.032510722,3.62E-05,0
0,16688,8.03E-05,0,0.005257617
1,16696,0.096220018,0,0
3,16702,0,0,3.46E-07
0,16456,0,0,0
0,16462,0,0.020802739,0.048363469
0,16469,0.294253041,0.002114435,0
0,16476,0,0,0
0,16484,0,0,0
0,16490,0,0,0
0,16497,0,0.196750692,0
0,16505,3.46E-05,5.29E-05,0
0,16511,0,0,0.09562403
0,16518,0.002499077,0,5.29E-05
0,16532,0,0,0
0,16539,0,0,0
0,16546,3.90E-08,7.33E-05,0
0,16553,0.000785304,0.000107796,0
0,16560,0,0.139791619,0
0,16567,0,0,0.000159271
0,16577,0.000165519,0,0
0,16595,0.252036759,0,0
0,16597,0,0,0
0,16602,0.000200644,0,0
0,16609,0,0,0.001164204
0,16623,0.018218262,0.050171867,0
0,16630,0,0.000172788,0.00712995
0,16637,0.01073149,0,0
0,16644,0,0,0.008143721
0,16651,0.234011333,0,0.00022763
0,16658,0.005476919,1.40E-06,0
0,16666,2.33E-07,0,4.26E-05
0,16673,0,0.011520367,0
0,16687,0.000695323,5.08E-06,0.00062166
0,16693,0,0.225960531,0.001063158
0,16700,0,0.011035469,5.08E-06
0,16707,0,0,0.000881934
0,16714,0,0.001905912,0.050050901
0,16721,0.000283508,0,0
0,16728,0.067619344,0,0.332559624
0,16735,0,0,0
0,16742,0.004805519,0,0.293337395
1,16749,0,0,0
0,16758,0.173965849,0,0
0,16763,0,0,0
0,16770,0,0.000186853,0
0,16777,0,5.15E-05,0
0,16785,0,0,0
0,16456,0,0,0
0,16457,0,1.48E-07,0
0,16464,9.00E-05,3.32E-06,0.000530754
0,16472,0.001689343,0,0
0,16479,0,0,0.35240868
0,16486,1.26E-08,9.72E-06,0
0,16491,0,0.017305407,0
0,16498,0.010054147,0.078278371,0
0,16514,0,0.331893414,0
0,16519,1.27E-05,0,0
0,16527,4.97E-08,0,0.331893414
0,16534,0,0,0
0,16541,0,0,0
0,16549,0.000142614,0,0
0,16566,0,0,0.000115452
0,16568,0.000121654,0.000424985,0
0,16574,0.583643459,0.00032564,8.48E-06
0,16596,0.006677448,0.000166418,0.000158344
0,16598,0,0,0
0,16612,0,0.000199475,0.000198982
0,16617,0,0.00748892,0
0,16625,0.00030741,1.39E-05,0.000199475
0,16633,0.000176105,1.95E-05,0.006368738
0,16639,0.000679994,0,0
0,16647,0,0,0.007188081
0,16654,0,0,0
0,16665,0,0,0
0,16675,0,0,0
0,16679,0.001781534,0.012244801,0
0,16682,0.012244801,0.00802238,0
0,16689,0.000161214,1.67E-07,0.001781534
0,16696,0.105415155,0,0.051644589
0,16703,0,0,0
0,16709,0,0,0
0,16716,0.010813826,0.0021519,0
0,16723,0,0,0
0,16731,0,0,0.000192257
0,16737,0,0,5.28E-05
0,16745,0,0,4.65E-05
0,16752,0,0,0.005401865
0,16757,0,0,0.037105875
0,16764,0,0,0
0,16773,0.000185533,0,0
0,16777,0,6.38E-05,0
0,16784,0.000505497,0.143833579,0.000189966
0,16469,0.660488502,0.00335561,0
1,16471,0.00823545,0,3.97E-05
0,16479,0,0,0.660488502
0,16484,0,0,0
0,16490,0,0.003425556,0
0,16499,0,0,4.31E-06
0,16506,0,0,0
0,16511,0,0,0.016442196
0,16518,0.000374136,0,3.97E-05
0,16532,0,0,0
0,16539,0,0,0
0,16546,0,1.55E-05,0
0,16553,0.063424564,0.000180629,0
0,16560,0,0.369294227,0
0,16567,0,0,3.68E-05
0,16574,0.799952774,0,0.00133239
2,16582,0,0,0
1,16588,0,2.11E-05,0
5,16595,0.388323276,0,0
5,16609,0,0,0.001392155
0,16616,0,0.019097215,0
0,16623,0.040292253,0.001404839,0
12,16637,8.83E-05,0,0
2,16639,0.005510555,0,0
5,16644,0,0,0.101142775
0,16651,0.016137317,0,3.36E-05
3,16658,0.203477709,0,1.83E-05
1,16665,0,0,0
10,16680,0.259623273,0,0
0,16687,1.76E-05,0,0.00042714
0,16694,0,0.000661208,0.01549221
2,16701,0,0.275552362,0
6,16708,0,0,5.06E-07
0,16715,0,0.082909352,9.06E-05
3,16722,3.12E-05,0,0
3,16728,0.094787639,0.003635781,0.082909352
0,16735,0.000261384,2.07E-05,0
1,16742,0.000276252,0,0.074579428
0,16749,1.07E-06,0,0
0,16758,0.256162816,0.000502099,0.002291161
0,16763,0,0,0.000173401
0,16770,0,3.80E-05,0
0,16777,0,9.73E-06,0
0,16784,0.033802436,0.16630841,4.56E-05
0,16469,0.561755779,0.00343337,0
0,16479,0,0,0.561755779
0,16484,0,0,0
0,16492,0,0,0
0,16499,0.000702468,0,3.06E-06
0,16506,0,0,0
0,16513,0,0.12081453,7.00E-05
0,16520,0,0,0
0,16527,3.76E-08,0,0.098847348
0,16534,0,0,0
0,16541,0,0,0
0,16548,0,0,0
0,16562,0,0,0
1,16569,0,0,0
0,16576,0.000595043,0.000158178,0
0,16583,0,0.000143481,0
0,16470,0.059619785,0,0
0,16478,0,0,0.137510912
0,16485,0,0,0
0,16491,0,0.020883229,0
0,16498,0,0.101293713,0
0,16505,2.93E-05,3.60E-05,0
0,16511,0,0,0.101293713
0,16518,0.001313909,0,3.60E-05
0,16532,0,0,0
27,16540,0,0,0
0,16547,0,0,0
8,16554,0,0.000102486,0
4,16561,0,0,0
39,16568,6.12E-05,0,0
9,16575,0.027165821,0,0
58,16582,0,0,0
67,16589,7.69E-05,0,9.93E-05
52,16596,0.004305212,0.001965817,0.000102486
125,16610,0,0,0.000598314
125,16617,0.003051107,0.003998007,0
53,16624,0.000266313,0.000614022,0
216,16638,0.024719849,0.000103665,0
83,16640,3.93E-06,0,0
344,16645,0,4.68E-05,0.004438087
27,16652,5.63E-05,0,0
20,16659,0,0.160342822,4.65E-06
355,16666,0,0,0.000731092
20,16672,0,0.000152513,0.160342822
4,16693,0,0.080817375,0.0300845
19,16700,0,0.039294639,0
7,16707,0,0,0.000202018
13,16716,0.012070792,0.010427283,0
9,16721,7.02E-05,0,0
1,16729,0.118692013,0.047273485,0.010427283
21,16736,0,0,0
5,16743,1.45E-05,0.003423235,0
16,16749,9.17E-05,0,0
0,16758,0.21232535,0.000427625,0.005074837
3,16763,0,0,0.000151252
1,16771,0,0.000124229,0.000427625
0,16778,0,0,0
0,16785,0.075688317,0.000374605,0
0,16470,0.054989512,0,0
0,16484,0,0,0
0,16490,0,0.005919632,0
0,16498,0,0.027430717,0
0,16506,0,0,0
0,16511,0,0,0.027430717
0,16518,0.002336751,0,3.93E-05
0,16532,0,0,0
0,16539,0,0,0
0,16546,0,8.96E-05,0
0,16553,0.10322141,0.000181742,0
0,16560,0,0.363955119,0
0,16567,4.88E-05,0,0.000143879
0,16574,0.792184876,0,0.000131884
1,16582,0,0,0.000298877
0,16588,0,0.00011346,0
0,16595,0.350573603,0,0
0,16609,0,0,0.001849681
0,16616,0,0.017409078,0
0,16623,0.037118277,0.006438951,0
3,16637,0,1.23E-06,0
4,16639,0.011201901,0,0
0,16644,0,0,0.079096077
1,16651,0.070502719,0,0.000185318
0,16658,0.280658884,0,3.39E-05
4,16665,1.20E-06,0,0
2,16680,0.15065349,0,0
1,16687,4.86E-05,0,0.00032553
2,16694,0,0.001557828,0.036233048
51,16701,0,0.121423817,0
0,16471,0.006613933,0,0
0,16476,0,0,0
0,16485,0,0,0
0,16490,0,0.14570479,0
0,16498,0.09021563,0.031037229,0
0,16505,0,0,0
0,16512,0,0,0
0,16527,4.95E-09,0,1.005264289
0,16533,0,0,0
0,16540,0,0,0
0,16547,0,0,0
0,16561,0,0.00017815,0
0,16568,0,7.34E-05,0
0,16575,0.043340217,0,7.13E-07
0,16577,3.46E-07,0,0
0,16589,2.12E-05,0,2.63E-05
0,16596,0.001288368,0,3.15E-05
0,16603,8.18E-05,0,0
0,16610,0,0,0
0,16624,0,0,0
0,16631,0,0.000576943,0.001034513
0,16638,0.025470091,2.79E-05,0
0,16645,0,0,6.39E-05
0,16652,0,0,0
0,16659,0,0.134933281,0.001701402
0,16666,0,0,0
0,16673,0,0,0
0,16681,7.74E-05,0.001316264,0
0,16688,9.38E-05,0,0
0,16694,0,5.20E-05,0.001316264
0,16701,0,0,0
0,16708,0,0,1.69E-06
0,16715,0,0.582940925,2.00E-05
0,16722,0,0,0
0,16729,0.232030792,0.45667218,0.001178755
0,16736,1.73E-06,0,6.85E-07
0,16743,3.52E-05,0,0.132985298
0,16751,0,0,0.051789504
0,16757,0,0,0.162952755
0,16763,0,0,0.000491058
0,16772,0,0,2.75E-05
0,16778,0,0,0
0,16786,0.000780274,0.001143335,0
0,16472,0.001305039,0,0
0,16478,0,0,0.117706483
0,16485,0,0,0
0,16492,0,0.000809277,0
0,16499,0,0,1.76E-05
1,16506,0,0,0
0,16513,0,0,0
0,16520,6.49E-06,0,0
0,16527,8.72E-09,0,0.934323649
0,16532,0,0,0
0,16539,0,0,0
0,16546,1.75E-08,1.91E-05,0
0,16554,0.070262089,0.032368278,0
0,16560,0,0.360930404,0
0,16570,0,0,0
0,16577,1.70E-05,0,0.001977358
0,16584,0,0,0.833964207
0,16591,2.32E-05,0.000191088,0
0,16598,0,0,0
0,16605,0,0,0.273514387
0,16612,0,4.02E-05,4.00E-05
0,16626,0.025122807,1.87E-07,0
0,16633,9.90E-05,0,0.057208111
0,16640,0,0,0
0,16645,0,0,2.91E-06
0,16654,0,0,0
0,16661,0,0.000633801,0.012795764
0,16666,0,0,0
0,16675,0,0,0
0,16680,0.042249445,0.000102536,0
0,16688,5.19E-05,0,0
0,16696,0.081630426,0,0
0,16702,0,2.96E-05,5.77E-07
0,16710,0,0,0
0,16716,0.078607069,0.002787556,0
1,16724,0,5.04E-06,0
0,16729,0.000877827,0.250111364,0.002787556
0,16738,0.000103285,0.054993989,0.029987682
0,16744,0,0.142197006,0
0,16752,0,0,0.035936738
0,16758,0.285083222,0,0.011912253
0,16764,0,0,0
0,16772,0,0,3.69E-05
0,16779,0,0,0
0,16786,0.000475404,0.000447981,0
0,16476,0,0,0
0,16479,0,0,0.347813509
0,16490,0,0.052573314,0
0,16497,0,0.323542575,0
0,16505,0,0,0.002187342
0,16511,0,0,0.016999958
2,16525,0,0,0
2,16532,0,0,0
0,16539,0,0,0
0,16546,3.03E-10,2.07E-06,0
1,16553,0.030321612,0.001214624,0
9,16561,0,0,0
0,16568,0,0,0
0,16574,0.67059217,2.29E-06,0
3,16583,0,1.53E-05,0
4,16588,0,3.67E-05,0
1,16595,0.249701546,0,0
2,16603,0.000123218,0,0
1,16610,0,0,0
2,16623,0.073349908,0.002541746,0
1,16630,0,6.22E-05,0.005654266
0,16637,0.03571111,0,0.000132965
0,16645,0,0,3.71E-06
2,16651,0.034695584,0,5.10E-06
0,16658,0,0,0
1,16666,0,0,0
1,16672,0,0,0.119450875
1,16687,0.000195504,0,0
0,16693,0,0.079541339,0.000741221
6,16700,0,0,0
5,16707,0,0,0.000229783
0,16714,0,0,0
17,16722,0,0,0
0,16728,0.067443365,6.08E-06,0.435793188
12,16735,0.000636506,6.85E-05,0
1,16742,0,0,0.189535793
6,16752,0,0,0
0,16757,0,0.001302505,0.100476127
0,16763,0,0,0.000339254
0,16770,0,1.39E-05,0.001302505
0,16777,0,0.000852675,0
0,16784,0,0.121863836,1.95E-05
3,16476,0,0,0.037336872
0,16491,0,0.006805331,0
0,16498,0,0.02459806,0
0,16505,3.20E-05,3.99E-05,0
0,16511,0,0,0.02459806
0,16518,0.002843498,0,3.99E-05
5,16532,0,0,0
0,16540,0,0,0
2,16547,0,0,0
3,16554,0.000649971,0.000148396,0
4,16561,0,0,0
28,16568,0.000124761,0.000450375,0
6,16575,0.017673804,0,0
16,16582,0,0,0.000894367
52,16589,0.000130951,0,0.000168248
16,16596,0.002529376,0.002262859,0.000148396
36,16610,0,0,0.000134078
8,16617,0.002263058,0.004137526,0
25,16624,0.000423406,4.46E-05,0
35,16638,0.045442239,0.000209523,0
2,16640,1.78E-06,0,0
11,16645,0,3.96E-05,0.002805327
7,16652,8.35E-05,0,0
0,16659,0,0.151046003,1.70E-05
29,16666,0,0,0.00064623
0,16672,0,0,0.151046003
12,16693,0,0.116558656,0.00110519
2,16700,0,0.012370263,0
16,16707,0,0,0.001266661
14,16716,0.052671882,0.009821115,0
5,16721,9.57E-05,0,0
9,16729,0.117870256,0.072542227,0.009821115
22,16736,0,0,0
4,16743,2.65E-05,0.000832747,0
7,16749,9.56E-05,0,0
0,16758,0.228136047,0.000364002,0.00549614
0,16763,0,0,0.00013986
1,16771,0,0.000175383,0.000364002
0,16778,0,0,0
0,16785,0.079049282,0.00142657,0
0,16476,0,0,0.039176887
0,16491,0,0.010445053,0
0,16498,0,0.042609282,0
0,16505,3.16E-05,3.92E-05,0
0,16511,0,0,0.042609282
0,16518,0.002736019,0,3.92E-05
1,16532,0,0,0
1,16540,0,0,0
0,16547,0,0,0
0,16554,0,0.000148055,0
0,16561,0,0,0
2,16568,0.000127829,0.000167364,0
3,16575,0.020378135,0,0
3,16582,0,0,0.000320792
2,16589,0.000130431,0,0.000168177
25,16596,0.002202114,0.002077284,0.000148055
1,16610,0,0,6.75E-05
0,16617,0.00259409,0.003966133,0
3,16624,0.000382583,0.000192924,0
2,16638,0.038274525,0.000206607,0
0,16640,2.36E-06,0,0
170,16645,0,4.17E-05,0.004307911
0,16652,6.37E-05,0,0
3,16659,0,0.154348366,1.00E-05
3,16666,0,0,0.000652866
0,16672,0,0,0.154348366
1,16693,0,0.105302085,0.005194337
1,16700,0,0.017467906,0
1,16707,0,0,0.000842629
2,16716,0.036194986,0.010263268,0
0,16721,8.05E-05,0,0
1,16729,0.116572962,0.065744418,0.010263268
2,16736,0,0,0
3,16743,2.32E-05,0.00177543,0
2,16749,8.63E-05,0,0
0,16758,0.230512451,0.000402062,0.00507025
2,16763,0,0,0.000152164
0,16771,0,0.00017481,0.000402062
0,16778,0,0,0
0,16785,0.078292649,0.000832803,0
0,16476,0,0,0.045682802
0,16493,0.011910138,0,0
0,16500,0.345106288,7.17E-05,0
0,16507,0,0,0
0,16514,0,0.105524051,0
1,16521,0,0,0
0,16528,0,0,0.000579351
0,16535,0,0,0
0,16542,0,0,0
0,16549,2.33E-05,0,0
0,16566,0,0,0.00019391
0,16570,0,0,0
0,16577,0.000543526,0,0
0,16584,0,0,0.836283542
0,16591,3.65E-05,0.000222801,0
0,16598,0,0,0
0,16610,0,0,0
0,16612,0,7.87E-05,7.81E-05
1,16626,0.00070533,1.77E-05,0
3,16638,0.016869306,5.91E-05,0
0,16644,0,0,0
2,16647,0,1.11E-06,0.000378645
0,16654,0,5.04E-06,0
0,16661,1.29E-07,0,0.010080916
0,16665,2.95E-06,0,0
0,16675,0,0.006512214,2.95E-06
0,16682,0.453619678,0.004394225,0
0,16689,0,4.29E-07,1.99E-05
2,16696,0.063266375,0,0
0,16703,0.049758604,0,0
0,16710,0,0,0
1,16717,0.054787413,0,0
0,16724,0,0,0
0,16731,0.003866854,0,2.67E-05
0,16738,9.81E-06,0.071826487,0.044446562
0,16745,0,0.002293478,0.000273308
2,16752,0,0,0.009263087
0,16764,0,0,0
0,16773,6.89E-05,0,0
0,16780,5.38E-06,0,0
0,16786,0.000456898,0.002000911,0
0,16476,0,0,0.043131333
0,16491,0,0.020172373,0
0,16498,0,0.107359795,0
0,16505,2.86E-05,3.57E-05,0
0,16511,0,0,0.107359795
0,16518,0.000516747,0,3.57E-05
0,16532,0,0,0
0,16540,0,0,0
0,16547,0,0,0
0,16554,0,7.85E-05,0
0,16561,0,0,0
1,16568,6.34E-05,0,0
1,16575,0.027340678,0,0
2,16582,0,0,0
0,16589,5.31E-05,0,6.89E-05
1,16596,0.004044032,0.001800769,7.85E-05
0,16610,0,0,0.000221686
0,16617,0.00308244,0.003771876,0
0,16476,0,0,0.23890149
0,16476,0,0,0.040064816
0,16486,0,3.94E-06,0
0,16492,0,0,0
0,16497,0,0.272047861,0
0,16512,0,0,0
0,16519,3.36E-06,0,0
0,16525,0.001571033,0,0
0,16533,0,0,0
1,16541,0,0,0
1,16548,0,0,0
0,16556,0.000188984,0,0
0,16562,0,0,0
5,16569,0,0.001540029,0
10,16576,0.000577256,0.000139458,0
63,16583,0,0.000133863,0
6,16590,0,0,0
10,16597,0,0.001388966,0
23,16604,3.04E-06,0,0.000255282
4,16611,0,0,0
3,16625,2.95E-05,0,0.000162522
5,16632,0,0.002803762,0
3,16639,0.00893242,0,0
7,16646,0,0,0.000365873
0,16653,0.000105542,0.000834119,0
11,16660,0,0.010486559,0
26,16668,0,0.002502357,0.369677349
26,16681,0.18123476,0.086873037,0.002502357
25,16688,0.000434095,0,0.017897667
4,16695,0.04893729,3.68E-06,0.010711251
0,16702,0,2.40E-06,3.80E-07
35,16709,0,0,0
15,16716,0.05143959,0.008643759,0
39,16723,0,4.55E-07,0
27,16730,0.232557048,0,0
30,16735,0.000411876,2.12E-05,0
1,16744,0,0.07310593,0.000167879
11,16749,9.53E-05,0,0
11,16758,0.209674536,0.000284489,0.007033944
4,16764,0,0,0
14,16772,0,0,0.000141584
0,16779,0,0,0
3,16786,0.004340831,0.002137771,0
0,16476,0,0,0.043227218
0,16486,0,3.49E-06,0
0,16492,0,0,0
0,16497,0,0.2847161,0
0,16512,0,0,0
0,16519,2.02E-06,0,0
0,16525,0.00077662,0,0
0,16533,0,0,0
0,16541,0,0,0
0,16548,0,0,0
0,16556,0.00019493,0,0
0,16562,0,0,0
0,16569,0,0.000755623,0
0,16576,0.000608894,0.000165799,0
2,16583,0,0.000147035,0
1,16590,0,0,0
7,16597,0,0.001918374,0
3,16604,0,0,0.000265353
2,16611,0,0,0
2,16625,0,0,0.000179904
0,16477,0,0,1.35E-06
0,16484,0,0,0
0,16500,0.352032498,7.04E-05,0
0,16514,0,0.147340587,0
0,16528,0,0,0.001771867
1,16535,0,0,0
0,16542,0,0,0
0,16549,7.33E-05,0,0
0,16553,0.224448782,0.000180928,0
0,16563,0.417795689,0,0.224448782
0,16570,0,0,0
0,16574,0.687578396,0.033985957,0.01757406
1,16577,0.033985957,0,0
0,16591,0.000108478,0.000246464,0
1,16598,0,0,0
0,16605,0,0,0.26748054
1,16612,0,0.00014766,0.000145799
1,16624,0.000220348,0,0
2,16633,0.000170946,0,0.042320878
0,16640,0,0,0
0,16647,0,4.72E-07,0.000479287
0,16654,0,2.11E-05,0
1,16661,1.51E-06,0,0.038219284
0,16665,0,0,0
0,16682,0.179668164,0,0
3,16687,1.47E-05,0,0.000499057
10,16696,0.119399143,0,0
3,16703,0.000385888,0,0
4,16710,0,0,0
4,16717,0.031951734,0,0
3,16724,0,0,0
0,16731,0.0047221,0,0
0,16738,1.74E-05,0.005049704,0.112570914
0,16743,2.11E-05,0.003924297,0
0,16752,0,0,0.002556778
1,16759,0.158004563,0.000159914,0
0,16764,0,0,0
0,16773,0.000164458,0,0
0,16779,0,0,0
0,16786,0,0.001208293,0
0,16477,0,0,0
0,16485,0,0,0
0,16491,0,0.001369156,0
1,16499,0.000457645,2.67E-05,6.78E-06
6,16507,0,0,0
3,16513,0,0.029305221,6.02E-05
2,16520,9.93E-07,0,0
3,16527,2.92E-08,0,0.05813687
1,16534,0,0,0
0,16541,0,0,0
0,16548,0,0,0
3,16556,0.000165249,0,2.39E-10
15,16562,0.009933627,0,0
13,16569,0,0.001097475,0
8,16576,0.000573154,0.002198644,0
14,16584,0,0,0.69247843
3,16590,0,0,0
11,16597,0,0,0
6,16604,2.27E-05,0,0.000241781
0,16611,0,0,0
0,16623,0.022686107,0.014781353,0
7,16632,0,0.000128021,0
0,16639,0.000252848,0,0
2,16646,0,4.30E-05,2.06E-05
0,16653,4.97E-05,0.000342602,0
1,16660,0,0.003557171,0
1,16668,0,0.001027807,0.284350072
7,16681,0.014496685,0.052709976,0.001027807
